,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
FLRT2,0.001,0.001,0.0,0.997,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.072,0.013,0.002,0.001,0.001
CRYZ,0.982,0.039,0.052,0.014,0.038,0.01,0.036,0.053,0.1,0.019,0.104,0.007,0.041,0.035,0.007,0.022
UNC13B,0.102,0.088,0.069,0.045,0.048,0.014,0.019,0.153,0.265,0.062,0.247,0.021,0.12,0.079,0.03,0.89
DST,0.014,0.017,0.005,0.031,0.011,0.065,0.008,0.008,0.015,0.012,0.019,0.039,0.011,0.024,0.995,0.029
GNE,0.019,0.06,0.936,0.031,0.147,0.221,0.019,0.038,0.015,0.103,0.026,0.012,0.028,0.038,0.181,0.02
CHD7,0.066,0.019,0.004,0.011,0.009,0.001,0.01,0.026,0.993,0.004,0.077,0.01,0.029,0.023,0.001,0.028
DMD,0.999,0.008,0.003,0.007,0.005,0.001,0.013,0.008,0.036,0.002,0.016,0.008,0.017,0.01,0.0,0.006
ELOVL6,0.004,0.009,0.034,0.003,0.055,0.984,0.005,0.005,0.002,0.013,0.003,0.001,0.001,0.006,0.164,0.002
MLF1IP,0.031,0.01,0.042,0.001,0.997,0.016,0.048,0.012,0.002,0.008,0.002,0.001,0.002,0.006,0.002,0.001
RHOBTB1,0.033,0.04,0.011,0.177,0.009,0.02,0.017,0.03,0.078,0.032,0.115,0.961,0.1,0.059,0.038,0.07
DDEF2,0.086,0.052,0.057,0.102,0.088,0.066,0.023,0.063,0.959,0.057,0.134,0.021,0.059,0.068,0.094,0.029
TRIB1,0.034,0.007,0.0,0.08,0.0,0.0,0.038,0.016,0.337,0.002,0.266,0.838,0.241,0.176,0.0,0.126
MYC,0.009,0.016,0.062,0.001,0.62,0.207,0.598,0.02,0.0,0.458,0.0,0.011,0.002,0.013,0.012,0.004
CYTL1,0.008,0.031,0.019,0.984,0.013,0.058,0.01,0.017,0.006,0.041,0.019,0.122,0.035,0.03,0.078,0.021
MAFF,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.001,0.001,0.007,0.035,0.004,0.001,0.013,0.001
ISLR,0.004,0.009,0.002,0.067,0.001,0.006,0.005,0.009,0.009,0.016,0.022,0.996,0.039,0.017,0.01,0.034
AMMECR1,0.011,0.04,0.295,0.023,0.14,0.118,0.012,0.085,0.012,0.927,0.029,0.005,0.024,0.027,0.092,0.014
ZNF329,0.026,0.029,0.012,0.179,0.003,0.006,0.005,0.028,0.101,0.029,0.194,0.073,0.952,0.039,0.015,0.053
CHST10,0.005,0.027,0.013,0.032,0.008,0.039,0.002,0.012,0.01,0.017,0.026,0.021,0.014,0.019,0.996,0.039
ERMP1,0.012,0.054,0.218,0.032,0.067,0.128,0.002,0.059,0.054,0.07,0.899,0.003,0.023,0.03,0.326,0.025
DHRS1,0.009,0.007,0.007,0.02,0.002,0.001,0.001,0.024,0.125,0.007,0.991,0.002,0.033,0.009,0.001,0.009
BCAT1,0.092,0.114,0.03,0.013,0.416,0.404,0.363,0.041,0.045,0.027,0.024,0.055,0.012,0.664,0.232,0.076
TAPBPL,0.242,0.019,0.01,0.003,0.016,0.005,0.291,0.03,0.183,0.005,0.905,0.004,0.02,0.029,0.002,0.018
MERTK,0.052,0.052,0.053,0.017,0.102,0.148,0.065,0.039,0.036,0.04,0.041,0.013,0.018,0.048,0.972,0.044
LOC93349,0.144,0.014,0.003,0.098,0.016,0.001,0.097,0.06,0.891,0.014,0.148,0.067,0.156,0.334,0.0,0.008
LIF,0.03,0.09,0.111,0.089,0.03,0.077,0.054,0.136,0.032,0.18,0.086,0.191,0.914,0.088,0.065,0.136
EPYC,0.055,0.054,0.011,0.047,0.019,0.041,0.134,0.045,0.069,0.034,0.085,0.182,0.061,0.084,0.039,0.955
EML4,0.085,0.076,0.099,0.026,0.962,0.053,0.092,0.106,0.088,0.063,0.08,0.017,0.046,0.067,0.034,0.045
FOXF1,0.02,0.031,0.017,0.029,0.019,0.145,0.963,0.026,0.035,0.053,0.068,0.049,0.032,0.052,0.16,0.088
FEZ1,0.001,0.007,0.336,0.09,0.168,0.234,0.001,0.018,0.0,0.879,0.0,0.004,0.005,0.005,0.155,0.0
SPIB,1.0,0.0,0.0,0.0,0.001,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEGF9,0.0,0.003,0.009,0.002,0.005,0.951,0.001,0.001,0.0,0.007,0.002,0.001,0.001,0.002,0.309,0.002
GBA3,0.994,0.049,0.001,0.0,0.028,0.0,0.079,0.005,0.051,0.0,0.007,0.001,0.003,0.008,0.0,0.004
C11orf75,0.073,0.112,0.028,0.044,0.354,0.284,0.313,0.059,0.021,0.064,0.009,0.232,0.025,0.74,0.233,0.104
CA8,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0
IRF8,0.031,0.025,0.021,0.005,0.049,0.041,0.995,0.026,0.015,0.021,0.014,0.013,0.011,0.026,0.018,0.027
APOL6,0.011,0.006,0.005,0.008,0.01,0.009,0.999,0.018,0.015,0.012,0.014,0.016,0.011,0.015,0.002,0.006
PAK7,0.0,0.001,0.002,0.002,0.001,0.047,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.001,0.999,0.001
BST1,0.039,0.069,0.922,0.03,0.092,0.28,0.086,0.068,0.014,0.113,0.034,0.048,0.034,0.058,0.146,0.041
TDRD7,0.081,0.009,0.008,0.002,0.014,0.008,0.996,0.011,0.02,0.006,0.015,0.006,0.009,0.013,0.002,0.007
NCALD,0.988,0.033,0.017,0.034,0.033,0.016,0.069,0.037,0.061,0.021,0.046,0.042,0.046,0.045,0.012,0.03
IFITM2,0.037,0.056,0.031,0.109,0.034,0.084,0.064,0.049,0.036,0.068,0.056,0.968,0.066,0.073,0.086,0.066
SLC7A8,0.0,0.002,0.003,0.938,0.001,0.07,0.0,0.001,0.0,0.012,0.001,0.021,0.003,0.002,0.338,0.001
BPGM,0.019,0.035,0.042,0.985,0.03,0.055,0.008,0.038,0.023,0.07,0.042,0.063,0.054,0.04,0.074,0.02
FAM30A,0.031,0.04,0.056,0.016,0.054,0.135,0.976,0.047,0.012,0.07,0.019,0.045,0.028,0.046,0.073,0.045
RUNX3,0.028,0.004,0.003,0.0,0.034,0.004,0.999,0.006,0.006,0.003,0.002,0.001,0.002,0.006,0.001,0.003
CPB2,0.153,0.647,0.025,0.125,0.03,0.015,0.093,0.123,0.431,0.059,0.412,0.14,0.24,0.144,0.021,0.244
SGK,0.002,0.0,0.001,0.0,0.017,0.002,1.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
ABCG1,0.059,0.057,0.101,0.024,0.091,0.116,0.05,0.058,0.036,0.054,0.067,0.008,0.026,0.045,0.971,0.039
LBP,0.0,0.023,0.034,0.001,0.008,0.056,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.998,0.001
STAT4,0.053,0.013,0.008,0.002,0.034,0.008,0.997,0.016,0.022,0.007,0.011,0.005,0.007,0.016,0.003,0.012
PTGES,0.282,0.0,0.0,0.013,0.0,0.0,0.0,0.001,0.273,0.0,0.919,0.0,0.015,0.002,0.0,0.0
CBX6,0.082,0.521,0.101,0.006,0.703,0.313,0.128,0.064,0.065,0.05,0.035,0.004,0.008,0.062,0.293,0.041
BSPRY,0.994,0.027,0.021,0.003,0.019,0.004,0.015,0.025,0.063,0.006,0.057,0.003,0.017,0.019,0.004,0.03
SCML1,0.008,0.044,0.063,0.046,0.052,0.286,0.062,0.032,0.005,0.914,0.011,0.076,0.041,0.044,0.236,0.042
ART3,0.234,0.854,0.092,0.086,0.109,0.041,0.052,0.115,0.234,0.059,0.262,0.039,0.13,0.116,0.048,0.099
CAV2,0.0,0.004,0.003,0.064,0.001,0.035,0.0,0.001,0.0,0.012,0.003,0.035,0.007,0.004,0.997,0.005
GALE,0.033,0.052,0.089,0.023,0.034,0.007,0.017,0.932,0.176,0.053,0.273,0.006,0.075,0.042,0.008,0.049
DVL3,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0
MCAM,0.175,0.104,0.075,0.146,0.063,0.06,0.076,0.103,0.102,0.085,0.136,0.908,0.15,0.114,0.054,0.091
PKM2,0.001,0.001,0.0,0.9,0.0,0.001,0.0,0.0,0.012,0.001,0.033,0.432,0.022,0.022,0.013,0.005
ST5,0.015,0.02,0.007,0.981,0.008,0.009,0.02,0.035,0.072,0.032,0.088,0.104,0.082,0.041,0.011,0.033
SMC6,0.041,0.043,0.054,0.032,0.98,0.062,0.074,0.084,0.055,0.067,0.039,0.019,0.03,0.055,0.043,0.028
ALDH2,0.027,0.001,0.0,0.0,0.004,0.004,1.0,0.0,0.001,0.0,0.0,0.002,0.0,0.002,0.001,0.003
NOS3,0.211,0.106,0.015,0.007,0.435,0.172,0.535,0.039,0.075,0.012,0.023,0.044,0.01,0.645,0.09,0.069
RIMBP2,0.145,0.106,0.025,0.004,0.694,0.312,0.62,0.008,0.026,0.013,0.006,0.002,0.004,0.026,0.051,0.002
ZMAT4,0.021,0.588,0.168,0.034,0.161,0.444,0.029,0.063,0.028,0.1,0.062,0.016,0.024,0.064,0.611,0.06
CCNA2,0.009,0.004,0.017,0.0,0.999,0.018,0.028,0.004,0.001,0.003,0.0,0.0,0.0,0.002,0.002,0.0
AP1S2,0.056,0.092,0.066,0.111,0.072,0.195,0.096,0.066,0.042,0.114,0.066,0.909,0.078,0.101,0.205,0.104
UBE2L6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC2,0.0,0.001,0.014,0.0,0.011,0.994,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.11,0.0
APOOL,0.001,0.012,0.976,0.002,0.041,0.177,0.003,0.01,0.0,0.044,0.001,0.001,0.003,0.004,0.114,0.003
TST,0.0,0.006,0.076,0.198,0.004,0.088,0.0,0.004,0.0,0.869,0.002,0.007,0.005,0.002,0.438,0.001
TRIM2,0.003,0.01,0.1,0.001,0.064,0.974,0.002,0.007,0.001,0.013,0.003,0.0,0.001,0.004,0.194,0.003
ZNF643,0.118,0.699,0.047,0.484,0.05,0.045,0.009,0.073,0.261,0.069,0.272,0.159,0.221,0.127,0.094,0.075
MAFB,0.085,0.084,0.077,0.123,0.105,0.143,0.156,0.101,0.067,0.133,0.079,0.912,0.097,0.114,0.098,0.077
MARCH3,0.021,0.066,0.1,0.007,0.258,0.302,0.17,0.105,0.015,0.166,0.017,0.028,0.015,0.064,0.176,0.851
KCNE4,0.019,0.028,0.012,0.083,0.006,0.03,0.023,0.026,0.027,0.04,0.059,0.985,0.069,0.044,0.041,0.071
C2,0.025,0.028,0.01,0.024,0.022,0.033,0.988,0.038,0.046,0.033,0.049,0.056,0.031,0.05,0.027,0.076
SEPX1,0.0,0.002,0.012,0.001,0.017,0.999,0.003,0.001,0.0,0.007,0.0,0.001,0.0,0.001,0.045,0.0
FNBP1L,0.099,0.026,0.014,0.02,0.014,0.002,0.012,0.039,0.985,0.009,0.113,0.009,0.048,0.028,0.002,0.024
LOX,0.011,0.022,0.011,0.334,0.003,0.008,0.003,0.023,0.016,0.043,0.038,0.313,0.885,0.031,0.012,0.032
GRHL2,0.098,0.153,0.436,0.001,0.88,0.026,0.005,0.036,0.033,0.011,0.013,0.0,0.003,0.009,0.007,0.0
SPC25,0.03,0.028,0.065,0.003,0.993,0.055,0.043,0.027,0.008,0.024,0.006,0.003,0.007,0.018,0.021,0.008
MPP1,0.061,0.048,0.026,0.031,0.065,0.077,0.98,0.044,0.044,0.044,0.04,0.052,0.034,0.062,0.059,0.058
RNF144A,0.088,0.041,0.017,0.082,0.043,0.029,0.09,0.05,0.97,0.037,0.11,0.062,0.07,0.074,0.023,0.043
RABL4,0.0,0.005,0.072,0.001,0.036,0.113,0.0,0.003,0.0,0.013,0.0,0.0,0.0,0.001,0.99,0.001
SLC31A2,0.09,0.022,0.007,0.043,0.013,0.008,0.982,0.029,0.082,0.02,0.057,0.081,0.065,0.047,0.005,0.036
RCN3,0.024,0.032,0.011,0.975,0.012,0.016,0.015,0.029,0.041,0.039,0.045,0.17,0.085,0.047,0.019,0.035
SPARC,0.014,0.013,0.003,0.066,0.002,0.007,0.013,0.012,0.015,0.015,0.026,0.995,0.046,0.023,0.008,0.029
FZD6,0.054,0.044,0.986,0.025,0.078,0.043,0.027,0.072,0.022,0.062,0.036,0.008,0.035,0.032,0.031,0.015
EIF5A2,0.05,0.086,0.888,0.034,0.197,0.283,0.052,0.057,0.019,0.095,0.028,0.027,0.029,0.061,0.24,0.038
TCF4,0.01,0.021,0.025,0.025,0.029,0.142,0.013,0.012,0.004,0.032,0.007,0.031,0.011,0.021,0.987,0.014
FAIM,0.075,0.052,0.034,0.041,0.043,0.008,0.057,0.094,0.971,0.038,0.127,0.03,0.083,0.059,0.005,0.047
JAG2,0.018,0.03,0.071,0.061,0.966,0.159,0.009,0.029,0.012,0.048,0.014,0.011,0.013,0.029,0.164,0.006
MSN,0.031,0.029,0.014,0.091,0.041,0.102,0.06,0.023,0.017,0.05,0.015,0.979,0.035,0.051,0.083,0.026
ITK,0.022,0.006,0.004,0.001,0.017,0.009,0.999,0.008,0.009,0.005,0.005,0.003,0.003,0.009,0.002,0.006
HMMR,0.021,0.01,0.013,0.0,0.999,0.013,0.043,0.007,0.002,0.003,0.001,0.001,0.001,0.006,0.002,0.002
EN1,0.07,0.004,0.0,0.132,0.0,0.001,0.002,0.002,0.247,0.001,0.599,0.612,0.145,0.13,0.01,0.381
PTPRR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHMT2,0.546,0.023,0.001,0.001,0.035,0.001,0.567,0.018,0.55,0.001,0.039,0.016,0.008,0.269,0.0,0.023
PIPOX,0.999,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14orf101,0.0,0.001,0.001,0.039,0.0,0.011,0.0,0.001,0.0,0.003,0.003,0.005,0.002,0.001,0.999,0.002
MACF1,0.126,0.073,0.043,0.09,0.07,0.062,0.123,0.088,0.935,0.069,0.135,0.09,0.098,0.108,0.054,0.082
VNN3,0.003,0.006,0.098,0.0,0.042,0.0,0.008,0.994,0.004,0.013,0.004,0.0,0.004,0.002,0.0,0.002
NR1H3,0.037,0.005,0.002,0.001,0.013,0.002,0.999,0.008,0.016,0.002,0.007,0.003,0.004,0.008,0.0,0.006
COL18A1,0.049,0.038,0.018,0.97,0.021,0.051,0.03,0.036,0.055,0.047,0.068,0.15,0.073,0.065,0.071,0.046
CDCP1,0.04,0.047,0.082,0.915,0.158,0.257,0.054,0.06,0.034,0.118,0.04,0.062,0.045,0.069,0.162,0.016
CTH,0.039,0.762,0.352,0.025,0.481,0.153,0.015,0.088,0.019,0.098,0.028,0.008,0.027,0.048,0.127,0.03
SLC12A8,0.001,0.013,0.022,0.006,0.021,0.981,0.005,0.008,0.001,0.034,0.002,0.011,0.003,0.009,0.189,0.013
BCAR3,0.233,0.104,0.085,0.893,0.19,0.049,0.076,0.107,0.151,0.075,0.1,0.075,0.125,0.115,0.031,0.038
COL4A6,0.0,0.001,0.004,0.055,0.0,0.02,0.0,0.0,0.0,0.041,0.002,0.0,0.0,0.0,0.997,0.0
SPA17,0.206,0.043,0.033,0.057,0.032,0.005,0.028,0.059,0.958,0.02,0.12,0.023,0.1,0.046,0.004,0.02
ZNF573,0.022,0.038,0.014,0.076,0.003,0.007,0.006,0.032,0.086,0.043,0.197,0.065,0.957,0.04,0.017,0.146
TRIP13,0.009,0.012,0.032,0.001,0.999,0.027,0.008,0.008,0.001,0.009,0.001,0.001,0.001,0.005,0.012,0.002
MAGEF1,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IFI30,0.022,0.007,0.004,0.001,0.021,0.008,0.999,0.008,0.005,0.005,0.003,0.007,0.003,0.009,0.002,0.007
ZNF430,0.056,0.03,0.028,0.143,0.007,0.017,0.006,0.047,0.136,0.055,0.211,0.056,0.947,0.051,0.042,0.054
DUSP1,0.016,0.013,0.006,0.031,0.004,0.012,0.055,0.015,0.007,0.026,0.012,0.996,0.042,0.022,0.006,0.023
ZNF302,0.091,0.048,0.025,0.021,0.029,0.017,0.073,0.061,0.969,0.037,0.153,0.026,0.065,0.06,0.015,0.08
HTR2B,0.17,0.107,0.053,0.071,0.057,0.054,0.117,0.101,0.141,0.077,0.175,0.084,0.113,0.116,0.069,0.91
INSIG1,0.043,0.065,0.11,0.045,0.955,0.169,0.035,0.059,0.028,0.079,0.035,0.024,0.032,0.055,0.147,0.027
MXRA8,0.006,0.009,0.001,0.093,0.001,0.004,0.005,0.008,0.017,0.012,0.028,0.993,0.042,0.018,0.009,0.028
EMR2,0.078,0.035,0.021,0.017,0.048,0.038,0.986,0.042,0.071,0.029,0.051,0.028,0.031,0.052,0.023,0.038
FSTL1,0.031,0.026,0.008,0.123,0.005,0.012,0.02,0.028,0.052,0.028,0.081,0.98,0.088,0.044,0.016,0.049
ETHE1,0.019,0.016,0.024,0.027,0.003,0.003,0.001,0.028,0.061,0.016,0.995,0.003,0.037,0.013,0.016,0.025
RPS6KA2,0.122,0.06,0.033,0.073,0.032,0.029,0.08,0.075,0.946,0.051,0.168,0.07,0.109,0.084,0.033,0.1
ETS2,0.0,0.016,0.037,0.519,0.001,0.007,0.0,0.041,0.006,0.837,0.067,0.051,0.133,0.013,0.03,0.018
PMP22,0.045,0.065,0.044,0.075,0.06,0.124,0.127,0.061,0.03,0.094,0.041,0.954,0.061,0.081,0.093,0.082
CEBPG,0.067,0.085,0.919,0.019,0.218,0.191,0.146,0.082,0.021,0.099,0.027,0.027,0.032,0.065,0.107,0.058
CD83,0.985,0.022,0.008,0.019,0.025,0.01,0.136,0.026,0.054,0.013,0.028,0.04,0.033,0.038,0.005,0.025
PRKCSH,0.003,0.001,0.0,0.751,0.0,0.0,0.001,0.002,0.354,0.002,0.244,0.487,0.095,0.069,0.001,0.027
SLC12A6,0.002,0.018,0.051,0.042,0.025,0.034,0.004,0.046,0.018,0.993,0.031,0.011,0.033,0.02,0.035,0.016
DEF8,0.016,0.049,0.989,0.024,0.048,0.064,0.007,0.04,0.005,0.072,0.019,0.014,0.029,0.023,0.058,0.021
DDIT3,0.007,0.044,0.987,0.012,0.088,0.06,0.006,0.049,0.006,0.065,0.013,0.005,0.015,0.019,0.061,0.019
SOD2,0.018,0.009,0.021,0.001,0.074,0.05,0.995,0.011,0.001,0.018,0.001,0.009,0.003,0.009,0.007,0.004
PDK1,0.013,0.028,0.96,0.008,0.225,0.128,0.006,0.034,0.003,0.046,0.004,0.004,0.007,0.017,0.083,0.005
CPD,0.008,0.057,0.884,0.028,0.134,0.249,0.01,0.051,0.006,0.103,0.013,0.014,0.015,0.032,0.346,0.029
PELI1,0.051,0.038,0.065,0.034,0.055,0.148,0.033,0.032,0.014,0.057,0.022,0.029,0.026,0.038,0.978,0.024
FZD3,0.002,0.018,0.019,0.996,0.005,0.015,0.001,0.019,0.014,0.03,0.057,0.024,0.037,0.017,0.031,0.009
HIST1H2BE,0.028,0.048,0.041,0.984,0.042,0.039,0.01,0.044,0.043,0.06,0.056,0.051,0.063,0.048,0.055,0.022
HOXD11,0.38,0.056,0.004,0.114,0.002,0.001,0.159,0.026,0.361,0.002,0.654,0.22,0.263,0.371,0.001,0.027
ZMIZ1,0.0,0.001,0.0,0.009,0.0,0.077,0.0,0.0,0.003,0.001,0.012,0.005,0.001,0.014,0.997,0.002
TINAGL1,0.001,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.063,0.0,0.998,0.001,0.006,0.0,0.0,0.0
LACTB2,0.108,0.087,0.08,0.019,0.96,0.042,0.137,0.098,0.067,0.048,0.058,0.024,0.044,0.071,0.023,0.062
KIAA0182,0.276,0.069,0.032,0.024,0.123,0.036,0.164,0.072,0.921,0.028,0.074,0.035,0.044,0.086,0.027,0.063
PTPRO,0.081,0.112,0.057,0.067,0.104,0.119,0.149,0.091,0.096,0.083,0.111,0.077,0.07,0.118,0.14,0.919
DIO2,0.005,0.022,0.02,0.985,0.009,0.066,0.005,0.016,0.007,0.052,0.021,0.105,0.035,0.025,0.091,0.014
WFDC1,0.005,0.015,0.004,0.985,0.001,0.013,0.002,0.01,0.031,0.02,0.1,0.096,0.05,0.024,0.06,0.046
MGC14376,0.019,0.016,0.014,0.072,0.003,0.01,0.011,0.025,0.076,0.027,0.989,0.036,0.077,0.028,0.012,0.026
IQCA,0.102,0.102,0.886,0.202,0.069,0.104,0.03,0.112,0.105,0.136,0.182,0.098,0.167,0.108,0.101,0.049
ARHGAP15,0.049,0.029,0.024,0.009,0.035,0.034,0.993,0.034,0.025,0.027,0.027,0.02,0.021,0.034,0.018,0.038
KLHL24,0.0,0.0,0.001,0.001,0.0,0.013,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0
CTTN,0.999,0.002,0.003,0.0,0.031,0.002,0.031,0.002,0.013,0.0,0.002,0.0,0.001,0.003,0.0,0.0
PABPC4,0.039,0.018,0.003,0.025,0.009,0.005,0.009,0.016,0.991,0.005,0.117,0.011,0.02,0.027,0.011,0.025
SACS,0.113,0.141,0.108,0.082,0.172,0.263,0.144,0.097,0.057,0.125,0.065,0.122,0.081,0.134,0.255,0.832
PGAP1,0.078,0.116,0.182,0.014,0.155,0.315,0.22,0.117,0.071,0.107,0.113,0.016,0.039,0.096,0.299,0.795
GPSM2,0.046,0.021,0.056,0.006,0.996,0.014,0.023,0.03,0.02,0.019,0.009,0.002,0.011,0.016,0.004,0.003
ARHGEF5,0.0,0.001,0.001,0.004,0.002,0.04,0.0,0.001,0.0,0.006,0.001,0.0,0.0,0.001,0.999,0.001
PLCE1,0.007,0.013,0.017,0.008,0.003,0.004,0.001,0.013,0.054,0.007,0.998,0.001,0.013,0.007,0.013,0.009
TRIM22,0.065,0.012,0.002,0.025,0.002,0.003,0.976,0.019,0.124,0.007,0.113,0.085,0.054,0.035,0.002,0.045
COL2A1,0.324,0.847,0.051,0.042,0.292,0.034,0.139,0.096,0.173,0.031,0.076,0.046,0.06,0.115,0.018,0.05
AMOTL2,0.053,0.059,0.021,0.214,0.022,0.021,0.022,0.066,0.925,0.056,0.162,0.149,0.14,0.085,0.036,0.084
IER5,0.051,0.007,0.001,0.163,0.001,0.0,0.007,0.016,0.323,0.004,0.203,0.074,0.905,0.021,0.0,0.013
HLA-DRB1,0.024,0.004,0.001,0.001,0.003,0.002,1.0,0.005,0.005,0.002,0.004,0.011,0.005,0.007,0.001,0.009
MAF,0.966,0.057,0.09,0.078,0.089,0.098,0.059,0.052,0.022,0.071,0.027,0.083,0.071,0.062,0.06,0.026
STAT1,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCUN1D1,0.001,0.008,0.021,0.005,0.02,0.103,0.002,0.005,0.001,0.017,0.002,0.003,0.002,0.005,0.994,0.004
ACOX2,0.068,0.143,0.126,0.064,0.127,0.121,0.099,0.15,0.071,0.124,0.115,0.067,0.081,0.113,0.126,0.905
LOC63920,0.031,0.752,0.452,0.074,0.039,0.008,0.002,0.26,0.08,0.145,0.198,0.012,0.284,0.051,0.016,0.062
MMD,0.253,0.128,0.136,0.079,0.235,0.159,0.268,0.13,0.063,0.129,0.057,0.813,0.1,0.135,0.08,0.081
MAFG,0.0,0.001,0.005,0.0,0.021,0.991,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.001,0.13,0.0
RALB,0.0,0.001,0.002,0.013,0.001,0.048,0.0,0.001,0.0,0.011,0.001,0.007,0.001,0.002,0.999,0.002
ATP1B1,0.048,0.06,0.109,0.058,0.099,0.237,0.133,0.075,0.014,0.921,0.028,0.076,0.046,0.065,0.162,0.052
C11orf41,0.085,0.002,0.007,0.003,0.035,0.986,0.139,0.001,0.001,0.005,0.001,0.005,0.001,0.005,0.014,0.0
RGS2,0.038,0.084,0.077,0.033,0.129,0.175,0.201,0.078,0.01,0.141,0.013,0.919,0.045,0.075,0.094,0.097
CELSR2,0.08,0.05,0.03,0.261,0.072,0.059,0.017,0.044,0.935,0.058,0.09,0.058,0.084,0.079,0.092,0.023
FAM13A1,0.004,0.004,0.003,0.003,0.0,0.0,0.0,0.012,0.094,0.001,0.995,0.0,0.01,0.002,0.0,0.005
TNS3,0.053,0.007,0.001,0.028,0.001,0.0,0.092,0.014,0.221,0.003,0.964,0.066,0.054,0.025,0.0,0.037
ANKRD6,0.255,0.074,0.035,0.011,0.08,0.018,0.09,0.065,0.944,0.017,0.092,0.013,0.036,0.061,0.017,0.063
SMARCA2,0.996,0.018,0.027,0.004,0.057,0.029,0.04,0.014,0.029,0.008,0.018,0.002,0.008,0.017,0.018,0.006
LILRB1,0.02,0.007,0.003,0.002,0.015,0.01,0.999,0.01,0.012,0.006,0.007,0.008,0.005,0.013,0.003,0.011
LRRC49,0.998,0.003,0.001,0.001,0.002,0.0,0.005,0.004,0.062,0.0,0.025,0.0,0.006,0.003,0.0,0.002
KIAA1324,0.001,0.008,0.014,0.008,0.006,0.058,0.0,0.004,0.001,0.014,0.004,0.004,0.002,0.004,0.998,0.007
NPR2,0.0,0.001,0.0,0.996,0.0,0.004,0.0,0.001,0.0,0.004,0.001,0.091,0.006,0.002,0.02,0.001
PROSC,0.075,0.738,0.203,0.01,0.608,0.021,0.011,0.082,0.132,0.086,0.048,0.001,0.041,0.042,0.02,0.03
CDC7,0.153,0.107,0.097,0.023,0.292,0.054,0.215,0.144,0.878,0.065,0.083,0.02,0.053,0.096,0.029,0.062
SPRY4,0.01,0.017,0.007,0.986,0.004,0.011,0.007,0.025,0.048,0.031,0.078,0.099,0.071,0.033,0.024,0.035
OIP5,0.027,0.046,0.105,0.015,0.985,0.08,0.019,0.041,0.012,0.048,0.014,0.008,0.015,0.028,0.057,0.015
FECH,0.001,0.004,0.027,0.0,0.032,0.986,0.001,0.002,0.0,0.004,0.0,0.0,0.0,0.002,0.16,0.001
GRAMD3,0.215,0.076,0.075,0.019,0.155,0.021,0.127,0.124,0.93,0.041,0.088,0.017,0.056,0.072,0.011,0.045
DENND1A,0.078,0.686,0.073,0.047,0.269,0.503,0.243,0.059,0.05,0.093,0.054,0.075,0.036,0.116,0.296,0.07
LSG1,0.035,0.022,0.009,0.007,0.059,0.01,0.994,0.028,0.055,0.017,0.026,0.011,0.016,0.029,0.003,0.017
GLRX,0.049,0.025,0.023,0.011,0.038,0.033,0.994,0.031,0.018,0.026,0.019,0.03,0.022,0.033,0.012,0.023
NCKAP1L,0.074,0.059,0.059,0.018,0.1,0.081,0.975,0.059,0.045,0.046,0.048,0.023,0.03,0.058,0.047,0.048
TLE2,0.01,0.045,0.035,0.037,0.012,0.019,0.003,0.031,0.057,0.03,0.991,0.008,0.036,0.026,0.059,0.051
SDS,0.022,0.015,0.008,0.004,0.02,0.018,0.998,0.016,0.011,0.013,0.01,0.019,0.01,0.02,0.006,0.022
ABCA5,0.003,0.008,0.051,0.001,0.046,0.187,0.007,0.005,0.001,0.015,0.002,0.001,0.001,0.005,0.98,0.003
DDC,0.0,0.02,0.079,0.0,0.025,0.236,0.0,0.001,0.0,0.01,0.0,0.0,0.0,0.0,0.968,0.0
WNT2,0.01,0.019,0.009,0.06,0.005,0.031,0.024,0.021,0.015,0.039,0.029,0.992,0.045,0.034,0.035,0.046
