,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
WISP3,0.004,0.001,0.006,0.069,0.0,0.005,0.091,0.006,0.004,0.011,0.003,0.0,0.072,0.005,0.033,0.99
DKFZP564O0823,0.025,0.007,0.015,0.021,0.003,0.013,0.118,0.018,0.01,0.009,0.008,0.003,0.933,0.017,0.026,0.336
EGR1,0.014,0.028,0.025,0.015,0.003,0.006,0.996,0.015,0.014,0.065,0.005,0.023,0.027,0.009,0.004,0.023
DDX58,0.013,0.101,0.1,0.026,0.002,0.018,0.174,0.021,0.006,0.078,0.002,0.005,0.957,0.013,0.002,0.158
FOXF2,0.08,0.948,0.153,0.073,0.022,0.061,0.14,0.072,0.048,0.131,0.026,0.042,0.092,0.077,0.018,0.035
AZGP1,0.002,0.0,0.0,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.009,0.0,0.004,0.001,0.999,0.046
HCLS1,0.052,0.066,0.085,0.089,0.066,0.033,0.116,0.084,0.089,0.079,0.084,0.119,0.238,0.6,0.058,0.705
MGLL,0.028,0.069,0.073,0.036,0.005,0.03,0.189,0.033,0.013,0.061,0.005,0.013,0.96,0.024,0.007,0.153
NUPR1,0.086,0.021,0.047,0.118,0.061,0.067,0.153,0.099,0.116,0.087,0.206,0.042,0.169,0.696,0.376,0.464
APOBEC3B,0.009,0.007,0.005,0.015,0.986,0.006,0.003,0.013,0.039,0.02,0.11,0.106,0.001,0.012,0.03,0.004
EBI2,0.001,0.0,0.0,0.001,0.0,0.001,0.012,0.001,0.001,0.0,0.002,0.0,0.021,0.001,0.01,1.0
CPVL,0.017,0.002,0.006,0.017,0.011,0.011,0.017,0.015,0.015,0.006,0.033,0.004,0.043,0.015,0.08,0.994
ORM1,0.001,0.0,0.0,0.001,0.0,0.0,0.006,0.006,0.001,0.0,0.001,0.0,0.085,0.001,0.018,0.996
SLC38A4,0.01,0.0,0.002,0.01,0.002,0.005,0.046,0.055,0.012,0.002,0.026,0.0,0.201,0.011,0.236,0.947
MMP2,0.0,0.012,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.005,0.0,0.0,0.008,0.0,0.0,0.001
VCAN,0.003,0.001,0.002,0.002,0.0,0.001,0.999,0.002,0.001,0.004,0.0,0.001,0.023,0.001,0.001,0.033
SPRY2,0.04,0.037,0.029,0.023,0.01,0.014,0.992,0.025,0.019,0.059,0.013,0.08,0.019,0.012,0.009,0.01
SLC2A10,0.168,0.01,0.041,0.082,0.018,0.059,0.226,0.074,0.088,0.03,0.133,0.008,0.19,0.754,0.494,0.167
THBS2,0.002,0.001,0.002,0.002,0.0,0.0,0.999,0.002,0.002,0.005,0.001,0.001,0.017,0.001,0.001,0.04
ARNTL2,0.0,0.065,0.005,0.0,0.0,0.0,0.002,0.0,0.001,0.997,0.0,0.038,0.0,0.0,0.0,0.0
MN1,0.079,0.157,0.127,0.069,0.053,0.051,0.925,0.067,0.058,0.226,0.042,0.147,0.021,0.057,0.019,0.009
C20orf19,0.005,0.004,0.008,0.004,0.0,0.003,0.999,0.003,0.001,0.012,0.001,0.0,0.024,0.002,0.002,0.018
SH3YL1,0.023,0.117,0.97,0.031,0.002,0.036,0.092,0.026,0.006,0.045,0.002,0.003,0.166,0.029,0.003,0.061
HCP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,1.0
PELI2,0.015,0.027,0.016,0.014,0.065,0.01,0.005,0.015,0.025,0.033,0.032,0.995,0.001,0.017,0.007,0.001
ATP2C2,0.02,0.077,0.142,0.049,0.012,0.025,0.038,0.046,0.079,0.142,0.037,0.012,0.073,0.966,0.021,0.026
TMC5,0.019,0.003,0.011,0.019,0.006,0.013,0.024,0.018,0.014,0.005,0.026,0.003,0.952,0.031,0.073,0.29
DUSP6,0.022,0.019,0.027,0.025,0.004,0.014,0.983,0.024,0.02,0.038,0.011,0.01,0.105,0.017,0.018,0.13
FCGR2B,0.001,0.0,0.0,0.001,0.0,0.0,0.009,0.001,0.001,0.0,0.001,0.0,0.016,0.0,0.008,1.0
DEPDC6,0.051,0.007,0.023,0.049,0.014,0.033,0.053,0.048,0.055,0.013,0.09,0.006,0.302,0.598,0.284,0.668
KRT24,0.0,0.063,0.02,0.001,0.0,0.0,0.014,0.001,0.001,0.998,0.0,0.002,0.001,0.002,0.0,0.0
C4orf19,0.046,0.007,0.027,0.056,0.037,0.043,0.013,0.043,0.059,0.023,0.163,0.004,0.038,0.923,0.321,0.05
KLK10,0.0,0.087,0.005,0.0,0.0,0.0,0.002,0.0,0.0,0.992,0.0,0.095,0.0,0.0,0.0,0.0
CD69,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,1.0
NPPC,0.14,0.033,0.05,0.9,0.036,0.24,0.129,0.081,0.017,0.056,0.031,0.015,0.06,0.035,0.158,0.224
POSTN,0.004,0.003,0.003,0.004,0.0,0.001,0.999,0.003,0.003,0.009,0.001,0.002,0.018,0.002,0.002,0.043
GPR177,0.045,0.966,0.12,0.039,0.02,0.029,0.106,0.042,0.035,0.142,0.016,0.097,0.024,0.045,0.005,0.006
ITGA6,0.005,0.06,0.026,0.01,0.006,0.004,0.031,0.01,0.012,0.995,0.004,0.067,0.002,0.007,0.001,0.001
VSIG4,0.001,0.0,0.0,0.001,0.0,0.0,0.004,0.001,0.001,0.0,0.003,0.0,0.012,0.001,0.014,1.0
BBOX1,0.101,0.008,0.031,0.496,0.016,0.042,0.597,0.061,0.065,0.072,0.126,0.008,0.128,0.054,0.523,0.248
HIST1H3H,0.556,0.004,0.013,0.052,0.044,0.023,0.124,0.049,0.092,0.013,0.205,0.01,0.127,0.041,0.524,0.569
VLDLR,0.048,0.016,0.018,0.041,0.098,0.014,0.047,0.04,0.933,0.087,0.219,0.216,0.006,0.041,0.091,0.007
CYP27B1,0.002,0.001,0.003,0.002,0.0,0.001,0.041,0.002,0.001,0.001,0.0,0.0,0.915,0.001,0.001,0.402
ARL14,0.001,0.0,0.0,0.006,0.0,0.001,0.012,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.015,0.999
CD163,0.001,0.0,0.0,0.001,0.0,0.0,0.004,0.001,0.001,0.0,0.001,0.0,0.012,0.0,0.006,1.0
XAF1,0.006,0.008,0.011,0.009,0.001,0.005,0.061,0.008,0.004,0.011,0.002,0.002,0.072,0.005,0.004,0.995
CNTN1,0.055,0.333,0.193,0.075,0.302,0.057,0.013,0.074,0.076,0.186,0.083,0.404,0.009,0.73,0.009,0.003
NLGN4X,0.964,0.075,0.062,0.048,0.014,0.071,0.18,0.051,0.016,0.038,0.012,0.119,0.039,0.018,0.019,0.03
EHF,0.013,0.387,0.472,0.038,0.003,0.036,0.03,0.032,0.017,0.22,0.003,0.007,0.052,0.756,0.002,0.006
SLC2A1,0.0,0.165,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.0,0.008,0.0,0.0,0.0,0.0
ARTN,0.0,0.006,0.001,0.0,0.01,0.0,0.0,0.0,0.001,0.008,0.001,1.0,0.0,0.0,0.0,0.0
ICAM4,0.033,0.008,0.029,0.281,0.005,0.046,0.059,0.03,0.008,0.01,0.015,0.001,0.352,0.029,0.093,0.882
TKTL1,0.0,0.537,0.843,0.001,0.0,0.002,0.0,0.001,0.0,0.021,0.0,0.002,0.0,0.001,0.0,0.0
OSGIN1,0.0,0.001,0.0,0.0,0.048,0.0,0.0,0.0,0.003,0.001,0.011,0.999,0.0,0.001,0.0,0.0
C1QB,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.004,1.0
RNASE1,0.014,0.003,0.007,0.014,0.003,0.007,0.075,0.013,0.01,0.005,0.011,0.002,0.851,0.01,0.036,0.517
PCSK1,0.465,0.023,0.026,0.018,0.004,0.01,0.883,0.018,0.008,0.033,0.005,0.016,0.027,0.006,0.006,0.016
GSTA4,0.0,0.012,0.002,0.0,0.019,0.0,0.0,0.001,0.001,0.007,0.002,1.0,0.0,0.001,0.0,0.0
TBL1XR1,0.065,0.018,0.022,0.071,0.188,0.042,0.027,0.07,0.85,0.053,0.327,0.181,0.023,0.068,0.272,0.061
KCNJ2,0.003,0.06,0.022,0.008,0.03,0.002,0.005,0.009,0.041,0.944,0.014,0.319,0.0,0.019,0.001,0.0
HERC6,0.01,0.024,0.037,0.017,0.001,0.013,0.076,0.015,0.005,0.022,0.002,0.002,0.974,0.011,0.005,0.204
SOX15,0.0,0.635,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.771,0.0,0.014,0.0,0.0,0.0,0.0
CECR1,0.003,0.009,0.015,0.005,0.0,0.007,0.016,0.004,0.0,0.003,0.0,0.0,0.983,0.003,0.001,0.182
IFIT3,0.003,0.001,0.003,0.004,0.001,0.002,0.02,0.004,0.002,0.003,0.002,0.0,0.045,0.003,0.008,0.999
ACSL5,0.002,0.0,0.0,0.001,0.0,0.002,0.004,0.001,0.0,0.0,0.001,0.0,0.71,0.001,0.017,0.704
TNFRSF11B,0.157,0.0,0.0,0.009,0.021,0.004,0.014,0.008,0.022,0.001,0.198,0.003,0.013,0.007,0.952,0.168
PPBP,0.029,0.013,0.028,0.02,0.003,0.014,0.996,0.018,0.012,0.022,0.007,0.003,0.06,0.014,0.018,0.037
PRKX,0.008,0.062,0.025,0.011,0.033,0.011,0.003,0.011,0.009,0.036,0.008,0.996,0.001,0.01,0.001,0.0
DPT,0.005,0.0,0.002,0.005,0.0,0.002,0.746,0.004,0.003,0.002,0.003,0.0,0.122,0.002,0.02,0.654
EPHB3,0.025,0.102,0.049,0.021,0.043,0.013,0.023,0.022,0.026,0.957,0.02,0.259,0.001,0.018,0.003,0.0
PGBD5,0.018,0.098,0.038,0.021,0.046,0.013,0.038,0.021,0.018,0.951,0.014,0.28,0.002,0.011,0.003,0.001
CDH11,0.005,0.003,0.005,0.004,0.0,0.002,0.998,0.004,0.002,0.006,0.001,0.001,0.035,0.002,0.002,0.048
ICAM1,0.007,0.006,0.011,0.01,0.001,0.006,0.068,0.008,0.003,0.007,0.002,0.001,0.917,0.006,0.005,0.393
PVALB,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HIST1H2BC,0.037,0.001,0.004,0.026,0.012,0.008,0.139,0.024,0.407,0.009,0.123,0.005,0.111,0.017,0.492,0.737
ADM,0.0,0.262,0.037,0.001,0.001,0.0,0.002,0.002,0.003,0.958,0.0,0.11,0.0,0.002,0.0,0.0
EVI1,0.073,0.288,0.337,0.084,0.023,0.106,0.046,0.078,0.032,0.118,0.021,0.059,0.087,0.863,0.015,0.019
EVI2B,0.001,0.0,0.0,0.001,0.0,0.0,0.006,0.001,0.0,0.0,0.0,0.0,0.019,0.0,0.003,1.0
CD52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.004,1.0
CALCA,0.004,0.0,0.0,0.011,0.001,0.001,0.005,0.002,0.001,0.0,0.016,0.0,0.07,0.002,0.279,0.957
IL1RAP,0.026,0.012,0.019,0.046,0.023,0.009,0.181,0.042,0.168,0.937,0.121,0.04,0.046,0.044,0.121,0.139
PROS1,0.026,0.03,0.03,0.022,0.005,0.016,0.994,0.023,0.013,0.053,0.008,0.032,0.046,0.014,0.01,0.029
EVI2A,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.005,1.0
KCNMB4,0.064,0.016,0.035,0.038,0.014,0.039,0.073,0.034,0.013,0.009,0.019,0.006,0.969,0.03,0.047,0.205
KHDRBS3,0.004,0.003,0.005,0.002,0.0,0.002,1.0,0.001,0.0,0.002,0.0,0.0,0.016,0.0,0.0,0.008
CRLF1,0.065,0.02,0.034,0.039,0.012,0.029,0.17,0.037,0.019,0.02,0.022,0.012,0.954,0.028,0.041,0.217
G0S2,0.0,0.0,0.0,0.001,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.001,1.0
ARHGAP29,0.009,0.0,0.0,0.004,0.002,0.002,0.026,0.004,0.008,0.001,0.022,0.001,0.028,0.003,0.976,0.215
ROBO1,0.049,0.198,0.3,0.202,0.0,0.08,0.824,0.023,0.001,0.044,0.0,0.001,0.363,0.013,0.001,0.083
NRIP3,0.074,0.087,0.062,0.058,0.103,0.027,0.126,0.058,0.08,0.946,0.066,0.203,0.015,0.04,0.022,0.016
TCEAL2,0.924,0.006,0.009,0.033,0.231,0.036,0.011,0.033,0.037,0.007,0.23,0.045,0.004,0.031,0.18,0.004
SDC2,0.018,0.0,0.001,0.006,0.004,0.002,0.99,0.006,0.012,0.003,0.03,0.007,0.006,0.002,0.127,0.041
EPB41L3,0.07,0.039,0.045,0.071,0.04,0.045,0.179,0.069,0.054,0.061,0.055,0.061,0.886,0.039,0.074,0.375
EDN1,0.014,0.088,0.05,0.02,0.014,0.008,0.059,0.021,0.024,0.135,0.009,0.983,0.009,0.018,0.002,0.004
TMPRSS3,0.004,0.0,0.0,0.007,0.005,0.003,0.0,0.001,0.0,0.0,0.029,0.0,0.002,0.001,0.996,0.079
INPP4B,0.007,0.004,0.012,0.01,0.0,0.004,0.138,0.008,0.006,0.011,0.003,0.0,0.954,0.008,0.013,0.265
WASF1,0.002,0.011,0.003,0.001,0.017,0.001,0.001,0.002,0.003,0.009,0.003,1.0,0.0,0.001,0.0,0.0
TFPI,0.003,0.001,0.004,0.005,0.0,0.002,0.031,0.004,0.003,0.003,0.002,0.0,0.938,0.005,0.007,0.345
PTPRC,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.003,1.0
CLEC7A,0.001,0.0,0.0,0.001,0.0,0.0,0.005,0.001,0.002,0.0,0.004,0.0,0.009,0.001,0.019,1.0
NBEA,0.963,0.027,0.049,0.068,0.058,0.067,0.107,0.069,0.049,0.024,0.08,0.047,0.081,0.067,0.117,0.069
CFI,0.013,0.003,0.007,0.01,0.001,0.005,0.123,0.01,0.007,0.006,0.006,0.003,0.932,0.008,0.019,0.341
IGFBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.055,0.998
DFNA5,0.003,0.003,0.004,0.003,0.0,0.001,1.0,0.003,0.004,0.022,0.002,0.003,0.011,0.002,0.002,0.012
IGSF6,0.001,0.0,0.0,0.001,0.0,0.0,0.002,0.001,0.001,0.0,0.003,0.0,0.01,0.001,0.02,1.0
TIMP3,0.03,0.011,0.021,0.022,0.003,0.015,0.989,0.021,0.013,0.019,0.011,0.005,0.092,0.016,0.025,0.099
RORA,0.02,0.087,0.047,0.027,0.031,0.017,0.03,0.027,0.033,0.129,0.018,0.984,0.004,0.025,0.004,0.002
CD70,0.004,0.0,0.0,0.017,0.001,0.001,0.016,0.002,0.001,0.0,0.004,0.0,0.019,0.0,0.08,0.996
HERC5,0.007,0.008,0.013,0.009,0.001,0.006,0.044,0.008,0.003,0.008,0.002,0.001,0.074,0.004,0.004,0.996
PEG10,0.218,0.0,0.0,0.006,0.042,0.002,0.004,0.006,0.025,0.0,0.326,0.003,0.005,0.008,0.918,0.024
FOSL1,0.0,0.12,0.017,0.0,0.0,0.0,0.031,0.0,0.0,0.992,0.0,0.002,0.0,0.0,0.0,0.0
FABP5,0.001,0.006,0.004,0.001,0.0,0.0,0.028,0.001,0.004,1.0,0.001,0.003,0.0,0.001,0.0,0.0
PAPSS2,0.015,0.005,0.012,0.018,0.004,0.009,0.073,0.017,0.013,0.01,0.012,0.003,0.918,0.017,0.032,0.387
SLC2A3,0.058,0.005,0.011,0.037,0.017,0.023,0.181,0.035,0.027,0.014,0.044,0.011,0.809,0.017,0.145,0.53
MYLK,0.006,0.009,0.01,0.009,0.001,0.003,0.998,0.008,0.009,0.044,0.003,0.01,0.022,0.005,0.003,0.034
FOLH1,0.0,0.086,0.009,0.001,0.002,0.0,0.001,0.001,0.001,0.046,0.0,0.995,0.0,0.001,0.0,0.0
EPS8,0.01,0.009,0.007,0.012,0.069,0.008,0.001,0.014,0.033,0.011,0.07,0.994,0.002,0.02,0.022,0.002
F13A1,0.028,0.007,0.012,0.023,0.006,0.01,0.983,0.022,0.027,0.022,0.023,0.013,0.069,0.015,0.042,0.153
SEMA5A,0.02,0.005,0.011,0.009,0.0,0.008,0.998,0.007,0.002,0.005,0.001,0.001,0.052,0.004,0.006,0.034
TAGLN,0.001,0.001,0.002,0.001,0.0,0.0,0.999,0.001,0.0,0.003,0.0,0.0,0.023,0.0,0.0,0.028
MEIS2,0.188,0.236,0.247,0.147,0.08,0.742,0.279,0.145,0.107,0.261,0.09,0.222,0.092,0.141,0.06,0.038
CCL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,1.0
EFHD1,0.079,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.013,0.0,0.002,0.0,0.996,0.034
TSPAN12,0.02,0.001,0.005,0.015,0.019,0.01,0.006,0.015,0.023,0.003,0.087,0.01,0.023,0.025,0.994,0.036
STC1,0.001,0.001,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.009,0.0,0.0,0.017
PRR4,0.014,0.005,0.004,0.015,0.071,0.004,0.008,0.016,0.062,0.014,0.109,0.988,0.003,0.013,0.043,0.014
ITGB6,0.005,0.003,0.007,0.007,0.0,0.003,0.102,0.006,0.004,0.007,0.002,0.0,0.956,0.005,0.009,0.273
RARRES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.031,1.0
DCLK1,0.049,0.017,0.017,0.021,0.078,0.015,0.015,0.024,0.037,0.02,0.065,0.991,0.003,0.028,0.022,0.001
ABCC3,0.016,0.068,0.042,0.029,0.025,0.019,0.021,0.034,0.029,0.038,0.018,0.989,0.062,0.026,0.008,0.067
HGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.003,0.0,0.871,0.491
MYCL1,0.006,0.332,0.941,0.011,0.015,0.026,0.001,0.01,0.002,0.04,0.002,0.045,0.001,0.022,0.0,0.0
GLDC,0.004,0.0,0.0,0.001,0.018,0.001,0.0,0.008,0.002,0.0,0.127,0.0,0.005,0.001,0.954,0.272
GEM,0.004,0.0,0.001,0.002,0.0,0.001,0.993,0.002,0.003,0.002,0.002,0.001,0.025,0.001,0.01,0.112
INHBB,0.879,0.033,0.054,0.086,0.036,0.067,0.367,0.08,0.063,0.083,0.087,0.032,0.101,0.055,0.149,0.117
SRPX2,0.049,0.146,0.155,0.07,0.025,0.023,0.241,0.072,0.854,0.342,0.063,0.13,0.068,0.098,0.024,0.03
TFEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.003,1.0
RASIP1,0.019,0.03,0.06,0.025,0.001,0.016,0.217,0.021,0.011,0.043,0.005,0.003,0.966,0.021,0.01,0.108
CD200,0.009,0.002,0.003,0.007,0.001,0.003,0.991,0.005,0.003,0.006,0.003,0.003,0.027,0.002,0.01,0.133
IL32,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,1.0
KCNK1,0.003,0.177,0.051,0.007,0.005,0.003,0.011,0.007,0.006,0.137,0.001,0.973,0.001,0.006,0.0,0.0
GPX3,0.001,0.003,0.005,0.002,0.0,0.001,0.089,0.002,0.0,0.002,0.0,0.0,0.986,0.001,0.0,0.138
CLU,0.045,0.145,0.09,0.047,0.02,0.026,0.28,0.05,0.021,0.077,0.011,0.888,0.175,0.026,0.005,0.242
TRIB3,0.012,0.002,0.003,0.013,0.049,0.002,0.023,0.014,0.087,0.019,0.99,0.047,0.005,0.014,0.077,0.026
PRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.002,1.0
SERPINF1,0.014,0.01,0.011,0.018,0.005,0.007,0.955,0.017,0.015,0.021,0.009,0.011,0.067,0.01,0.013,0.286
RGS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.005,1.0
ITGBL1,0.014,0.002,0.005,0.011,0.001,0.007,0.884,0.01,0.004,0.004,0.004,0.002,0.135,0.005,0.025,0.447
EYA1,0.804,0.011,0.016,0.057,0.27,0.052,0.02,0.057,0.085,0.017,0.344,0.17,0.008,0.05,0.337,0.014
SEMA3A,0.002,0.0,0.0,0.001,0.0,0.001,0.042,0.001,0.001,0.0,0.001,0.0,0.651,0.001,0.01,0.758
LRP4,0.01,0.059,0.023,0.009,0.043,0.008,0.003,0.01,0.011,0.041,0.01,0.996,0.0,0.011,0.001,0.0
CRMP1,0.009,0.09,0.028,0.007,0.011,0.006,0.016,0.008,0.003,0.054,0.002,0.994,0.001,0.004,0.0,0.0
BAG4,0.038,0.073,0.079,0.084,0.136,0.03,0.035,0.08,0.218,0.224,0.229,0.171,0.03,0.875,0.077,0.039
RARRES2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.006,1.0
CD3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.0
TNFSF10,0.008,0.013,0.02,0.031,0.005,0.007,0.055,0.024,0.073,0.989,0.031,0.028,0.027,0.028,0.047,0.08
ATP10B,0.005,0.759,0.517,0.02,0.001,0.034,0.008,0.017,0.004,0.236,0.001,0.007,0.017,0.315,0.0,0.001
IER3,0.001,0.064,0.03,0.001,0.0,0.0,0.364,0.001,0.002,0.929,0.0,0.001,0.003,0.001,0.0,0.0
PAEP,0.001,0.0,0.0,0.001,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.864,0.0,0.001,0.503
C1QTNF3,0.015,0.005,0.007,0.008,0.001,0.006,0.999,0.007,0.003,0.009,0.002,0.003,0.029,0.003,0.005,0.032
ATP6V0A4,0.006,0.0,0.001,0.004,0.683,0.003,0.0,0.005,0.02,0.0,0.704,0.021,0.0,0.109,0.157,0.001
SNCAIP,0.188,0.279,0.288,0.795,0.092,0.17,0.15,0.087,0.019,0.297,0.031,0.106,0.014,0.055,0.027,0.006
OLFML3,0.009,0.001,0.002,0.004,0.001,0.002,0.989,0.004,0.003,0.002,0.003,0.001,0.041,0.002,0.013,0.14
DKK2,0.446,0.008,0.019,0.03,0.003,0.022,0.516,0.028,0.01,0.011,0.01,0.005,0.362,0.013,0.049,0.631
C3orf14,0.085,0.06,0.133,0.065,0.068,0.07,0.015,0.055,0.034,0.027,0.078,0.014,0.04,0.971,0.049,0.01
EMP1,0.009,0.075,0.041,0.014,0.012,0.005,0.04,0.014,0.021,0.991,0.008,0.091,0.004,0.014,0.001,0.001
AGT,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.006,0.0,0.941,0.338
ASCL1,0.154,0.002,0.009,0.274,0.043,0.077,0.029,0.036,0.011,0.002,0.111,0.004,0.091,0.027,0.883,0.301
PLS1,0.013,0.001,0.002,0.011,0.022,0.007,0.003,0.01,0.016,0.002,0.079,0.004,0.015,0.015,0.995,0.052
NAV2,0.033,0.983,0.122,0.03,0.011,0.031,0.093,0.028,0.008,0.06,0.004,0.024,0.038,0.021,0.002,0.014
HIST1H2AE,0.012,0.0,0.001,0.005,0.025,0.002,0.003,0.004,0.017,0.001,0.954,0.002,0.001,0.005,0.298,0.005
IL18,0.007,0.002,0.005,0.019,0.003,0.004,0.097,0.017,0.044,0.163,0.043,0.006,0.14,0.015,0.134,0.96
ARL4D,0.001,0.053,0.013,0.003,0.008,0.001,0.003,0.004,0.015,0.974,0.004,0.217,0.0,0.005,0.0,0.0
SCHIP1,0.004,0.005,0.003,0.004,0.048,0.002,0.002,0.004,0.011,0.019,0.024,0.998,0.0,0.003,0.003,0.0
AKAP12,0.013,0.004,0.008,0.008,0.001,0.005,0.997,0.008,0.004,0.009,0.003,0.002,0.051,0.005,0.007,0.061
KLF4,0.02,0.159,0.087,0.033,0.026,0.025,0.03,0.032,0.026,0.977,0.012,0.078,0.012,0.032,0.003,0.006
TUSC3,0.017,0.266,0.96,0.018,0.004,0.021,0.046,0.016,0.003,0.055,0.001,0.018,0.021,0.015,0.0,0.003
SORL1,0.002,0.998,0.053,0.004,0.002,0.004,0.004,0.004,0.001,0.038,0.0,0.018,0.001,0.004,0.0,0.0
PCOLCE,0.009,0.004,0.005,0.005,0.001,0.002,0.999,0.005,0.004,0.009,0.002,0.003,0.021,0.003,0.004,0.026
CRYM,0.893,0.01,0.032,0.059,0.028,0.049,0.113,0.056,0.041,0.012,0.081,0.009,0.188,0.07,0.252,0.257
GSR,0.004,0.008,0.004,0.006,0.067,0.003,0.001,0.007,0.02,0.012,0.039,0.997,0.001,0.009,0.005,0.001
ARSJ,0.029,0.012,0.015,0.031,0.034,0.007,0.114,0.033,0.974,0.087,0.121,0.078,0.015,0.042,0.06,0.022
ORM2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.032,0.0,0.015,0.999
PSAT1,0.001,0.018,0.005,0.002,0.036,0.001,0.0,0.002,0.005,0.017,0.005,0.999,0.0,0.003,0.0,0.0
EGFL6,0.005,0.067,0.037,0.007,0.001,0.002,0.128,0.007,0.009,0.988,0.001,0.024,0.004,0.006,0.0,0.001
ATAD4,0.014,0.001,0.002,0.01,0.02,0.01,0.002,0.009,0.01,0.001,0.068,0.003,0.016,0.016,0.996,0.037
CSF2RB,0.002,0.001,0.002,0.003,0.0,0.002,0.017,0.002,0.001,0.002,0.001,0.0,0.04,0.001,0.003,0.999
HEPH,0.005,0.003,0.005,0.005,0.0,0.002,0.996,0.005,0.004,0.009,0.002,0.001,0.046,0.003,0.004,0.074
ADH1B,0.023,0.016,0.03,0.025,0.004,0.024,0.054,0.024,0.009,0.016,0.01,0.008,0.979,0.026,0.022,0.184
EFNB2,0.023,0.25,0.131,0.026,0.009,0.021,0.107,0.025,0.012,0.95,0.004,0.048,0.016,0.017,0.001,0.004
DACT1,0.01,0.002,0.004,0.006,0.001,0.003,0.997,0.005,0.003,0.005,0.002,0.001,0.039,0.003,0.007,0.065
NNMT,0.004,0.0,0.0,0.003,0.0,0.001,0.885,0.003,0.005,0.001,0.006,0.001,0.039,0.001,0.036,0.462
CYP1B1,0.014,0.002,0.005,0.013,0.002,0.006,0.835,0.012,0.009,0.007,0.009,0.004,0.121,0.007,0.029,0.535
SLC16A1,0.091,0.011,0.014,0.06,0.144,0.013,0.485,0.064,0.26,0.672,0.345,0.091,0.033,0.034,0.219,0.177
HIST1H2BG,0.564,0.003,0.011,0.047,0.067,0.038,0.025,0.039,0.056,0.011,0.287,0.009,0.022,0.052,0.762,0.046
RAGE,0.146,0.174,0.182,0.161,0.189,0.121,0.09,0.144,0.831,0.181,0.158,0.14,0.061,0.159,0.093,0.067
PDGFRL,0.005,0.0,0.001,0.003,0.0,0.001,0.944,0.002,0.003,0.001,0.003,0.0,0.039,0.001,0.026,0.327
HOPX,0.003,0.0,0.001,0.005,0.001,0.001,0.061,0.005,0.009,0.004,0.011,0.003,0.576,0.003,0.044,0.814
HLF,0.043,0.075,0.051,0.059,0.053,0.051,0.037,0.058,0.043,0.1,0.041,0.979,0.034,0.04,0.027,0.04
PDZRN3,0.018,0.005,0.007,0.013,0.003,0.007,0.995,0.012,0.011,0.016,0.009,0.006,0.037,0.007,0.02,0.08
